mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.9906215667724609,0.01028299331665039,0.08248138427734375,0.0002524852752685547,0.8,1,0.1,5,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.962464911736085,0.9632384426992003,0.9628516772176426,0.00038676548155769375,39
0.8501409292221069,0.04364597797393799,0.08688974380493164,0.0001385211944580078,0.8,1,0.1,5,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.9621685217254766,0.9632461527661202,0.9627073372457984,0.0005388155203218115,40
1.8673943281173706,0.10754001140594482,0.1550760269165039,0.0017147064208984375,0.8,1,0.1,5,200,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 0.8}",0.9679396798737249,0.9694010001269655,0.9686703400003451,0.0007306601266203194,7
1.3834718465805054,0.015885472297668457,0.13467788696289062,0.001558542251586914,0.8,1,0.1,5,200,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 0, 'subsample': 1}",0.9674404590082119,0.9685538953131887,0.9679971771607003,0.0005567181524884224,14
1.8609566688537598,0.06363034248352051,0.15066170692443848,0.006024599075317383,0.8,1,0.1,5,200,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 0.8}",0.9675486386468513,0.9688672212138266,0.968207929930339,0.0006592912834876841,12
1.4125975370407104,0.055861830711364746,0.13572978973388672,0.004893779754638672,0.8,1,0.1,5,200,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'reg_alpha': 1, 'subsample': 1}",0.9671806023023121,0.9686209227680209,0.9679007625351665,0.0007201602328544277,16
0.6949025392532349,0.005961060523986816,0.05717909336090088,0.0035218000411987305,0.8,1,0.2,3,100,0,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 0.8}",0.9591283444712769,0.9608015662463869,0.9599649553588319,0.0008366108875549894,47
0.5324207544326782,0.032225966453552246,0.06079840660095215,1.1920928955078125e-06,0.8,1,0.2,3,100,0,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 0, 'subsample': 1}",0.959070143014103,0.960794810986516,0.9599324770003095,0.0008623339862064983,48
0.6852504014968872,0.03842055797576904,0.05855560302734375,0.0019731521606445312,0.8,1,0.2,3,100,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 0.8}",0.9591216250166704,0.9606214717343338,0.959871548375502,0.0007499233588316723,49
0.4980597496032715,0.0036475658416748047,0.062389254570007324,0.0018755197525024414,0.8,1,0.2,3,100,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1, 'subsample': 1}",0.9588701407750801,0.960732533696752,0.9598013372359161,0.000931196460835948,51
